Order Id,Order Date,Month,Customer,Invoice Id,Product Id,Product Name,Qty,Rate,Net Amount,Tax Type,TAX,Tax Amount,Amount
10052,42401,Feb,Customer 1,10060,10019,THYME 500GM,1,248,248,VAT,5.5,13.64,248
10052,42401,Feb,Customer 1,10060,11114,TOMATO SAUCE 1KG BOX,1,966,966,VAT,5.5,53.13,966
10052,42401,Feb,Customer 1,10060,ITEM-TOORDAL25KG,TOOR DAL 2 5KG,1,141,141,  ,0,0,141
10052,42401,Feb,Customer 1,10060,11131,TURMERIC POWDER 500GM,1,165,165,VAT,5.5,9.08,165
10052,42401,Feb,Customer 1,10060,ITEM-CM_DALDA,DALDA 1LTR,5,51,255,VAT,5.5,14.03,255
10052,42401,Feb,Customer 1,10060,11006,VINEGAR BOTTLE BOX,1,151,151,VAT,5.5,8.31,151
10340,42472,Apr,Customer 3,10348,ITEM-PICKLE_MIX_5KG,PICKLE MIX 5KG,4,220,834.12,VAT,5.5,45.88,880
10340,42472,Apr,Customer 3,10348,10791,KABUL CHANNA 2 5KG,4,467.05,1868.2,  ,0,0,1868.2
10340,42472,Apr,Customer 3,10348,ITEM-MTR_PULIOGARE200gm,MTR PULIOGARE 200GM,5,61.08,289.48,VAT,5.5,15.92,305.4
11173,42623,Sep,Customer 3,11161,11213,SUNPOWER 15KG TIN,6,1175,6682.46,VAT,5.5,367.54,7050
11173,42623,Sep,Customer 3,11161,ITEM-PICKLE_MIX_5KG,PICKLE MIX 5KG -SAMPOORNA,4,220,834.12,VAT,5.5,45.88,880
10060,42403,Feb,Customer 1,10068,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,15,40,600,VAT,5.5,33,600
10060,42403,Feb,Customer 1,10068,ITEM-BAKING_POWDER_1KG,BAKING POWDER  1KG,1,81,81,VAT,14.5,11.75,81
10060,42403,Feb,Customer 1,10068,10026,BISCUITS - MARIE GOLD 1PKT,15,20,300,VAT,5.5,16.5,300
10060,42403,Feb,Customer 1,10068,11144,COCONUT MILK POWDER 100GM,5,67,335,VAT,5.5,18.43,335
10060,42403,Feb,Customer 1,10068,10025,CHOCOLATE BAR LIGHT 1PC,2,150,300,VAT,5.5,16.5,300
10060,42403,Feb,Customer 1,10068,ITEM-TEAPOWDERONE1KG,TEA POWDER 1 1KG,2,209,418,VAT,5.5,22.99,418
10060,42403,Feb,Customer 1,10068,ITEM-WHITEPEPPERPOWDER500GM,WHITE PEPPER POWDER 500GM,1,104,104,VAT,5.5,5.72,104
10067,42406,Feb,Customer 1,10075,10024,CHOCO CHIPS 1PC,1,275,275,VAT,5.5,15.13,275
10067,42406,Feb,Customer 1,10075,10027,MTR - DAL POWDER 200GM,3,62,186,VAT,5.5,10.23,186
10067,42406,Feb,Customer 1,10075,10022,SAFFRON ESSANCE 500ML,1,715,715,VAT,14.5,103.68,715
10067,42406,Feb,Customer 1,10075,10021,TAHINA 1PC,2,550,1100,VAT,14.5,159.5,1100
10067,42406,Feb,Customer 1,10075,10020,AROMATIC MIX 1PC,20,220,4400,VAT,14.5,638,4400
10177,42443,Mar,Customer 1,10145,ITEM-BADAM,ALMOND 1KG,1,887,887,VAT,14.5,128.62,887
11105,42601,Aug,Customer 1,11093,11540,MONIN-MINT SYRUP 1 BOTTLE,1,620,587.68,VAT,5.5,32.32,620
10183,42450,Mar,Customer 1,10151,10058,JASMINE RICE 1KG,10,420,4200,  ,0,0,4200
10096,42418,Feb,Customer 1,10103,11195,SUNRICH 1LTR BOX,2,785,1570,VAT,5.5,86.35,1570
10096,42418,Feb,Customer 1,10103,ITEM-MAIDAP5KG,MAIDA QUALITY4 5KG,5,120,600,VAT,0,0,600
10096,42418,Feb,Customer 1,10103,11177,GREEN CHILLY SAUCE 1PC,6,34,204,VAT,5.5,11.22,204
10110,42423,Feb,Customer 1,10118,10651,CHILLY DRY - BYADAGI 1KG,2,209,418,VAT,2,8.36,418
10110,42423,Feb,Customer 1,10118,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,5,40,200,VAT,5.5,11,200
10110,42423,Feb,Customer 1,10118,11145,MASOOR DAL 1KG,5,76,380,  ,0,0,380
10110,42423,Feb,Customer 1,10118,11015,MAYONNAISE 1PC,3,66,198,VAT,5.5,10.89,198
10110,42423,Feb,Customer 1,10118,ITEM-STEAM_RICE_4_25KG,STEAM RICE QUALITY6 25KG,1,825,825,  ,0,0,825
10110,42423,Feb,Customer 1,10118,10030,CRUSH - STRAWBERRY 1PC,2,132,264,VAT,5.5,14.52,264
10110,42423,Feb,Customer 1,10118,11195,SUNRICH 1LTR BOX,2,795,1590,VAT,5.5,87.45,1590
10110,42423,Feb,Customer 1,10118,ITEM-TOORDAL25KG,TOOR DAL 2 5KG,1,660,660,  ,0,0,660
10783,42542,Jun,Customer 2,10781,10860,SUGAR 50KG,1,2024,2024,  ,0,0,2024
10783,42542,Jun,Customer 2,10781,11171,MUSTARD OIL 1LTR,3,138,392.42,VAT,5.5,21.58,414
10811,42546,Jun,Customer 3,10809,11213,SUNPOWER 15KG TIN,6,1125,6398.1,VAT,5.5,351.9,6750
10811,42546,Jun,Customer 3,10809,11179,BREAD CRUMB 1KG,10,232,2320,VAT,0,0,2320
10267,42464,Apr,Customer 1,10236,ITEM-CM_CLOVES_500GM,CLOVES/ LAUNGA 500GM,1,75,71.09,VAT,5.5,3.91,75
10267,42464,Apr,Customer 1,10236,ITEM-BAKING_POWDER_1KG,BAKING POWDER  1KG,1,73,63.76,VAT,14.5,9.24,73
10230,42457,Mar,Customer 1,10198,10090,SUNPOWER 1LTR BOX,1,650,650,VAT,5.5,35.75,650
10177,42443,Mar,Customer 1,10145,ITEM-TOORDAL25KG,TOOR DAL 2 5KG,1,645,645,  ,0,0,645
10177,42443,Mar,Customer 1,10145,11111,TAMARIND 1KG,1,103,103,VAT,0,0,103
10783,42542,Jun,Customer 2,10781,10042,KEORA WATER BOTTLE 1PC,4,48,181.99,VAT,5.5,10.01,192
10177,42443,Mar,Customer 1,10145,ITEM-SUGAR5KG,SUGAR 5KG,1,184,184,  ,0,0,184
10177,42443,Mar,Customer 1,10145,ITEM-SUGAR25KG,SUGAR 25KG,1,909,909,  ,0,0,909
10177,42443,Mar,Customer 1,10145,ITEM-STEAMRICE5KG,STEAM RICE 5KG,3,170,510,  ,0,0,510
10177,42443,Mar,Customer 1,10145,ITEM-STEAM_RICE_4_25KG,STEAM RICE QUALITY6 25KG,2,825,1650,  ,0,0,1650
10177,42443,Mar,Customer 1,10145,11082,SALT - TATA 1KG,15,17,255,  ,0,0,255
10177,42443,Mar,Customer 1,10145,10740,MUSTARD SAUCE 200ML,3,473,1419,VAT,5.5,78.05,1419
10177,42443,Mar,Customer 1,10145,ITEM-MOONGDAL5KG,MOONG DAL2 5KG,1,507,507,  ,0,0,507
10177,42443,Mar,Customer 1,10145,ITEM-MASOORDAL_5KG,MASOOR DAL 5KG,1,345,345,  ,0,0,345
10177,42443,Mar,Customer 1,10145,11100,MAIDA QUALITY4 50KG,1,1199,1199,VAT,0,0,1199
10177,42443,Mar,Customer 1,10145,ITEM-RICE_SONA_RAW_5KG,RICE SONA MASOORI-RAW 5KG,1,275,275,  ,0,0,275
10177,42443,Mar,Customer 1,10145,ITEM-JAGGERY1KG,JAGGERY 1KG,2,46,92,  ,0,0,92
10177,42443,Mar,Customer 1,10145,ITEM-GROUNDNUTS500GM,GROUND NUTS 500GM,4,49.5,198,  ,0,0,198
10177,42443,Mar,Customer 1,10145,ITEM-COORG_HONEY,COORG HONEY BOTTLE,1,150,150,  ,0,0,150
10177,42443,Mar,Customer 1,10145,11128,CHILLY POWDER 1KG,3,150,450,VAT,2,9,450
10783,42542,Jun,Customer 2,10781,10240,RAVA 1 KG,5,30,150,  ,0,0,150
10783,42542,Jun,Customer 2,10781,10221,AVALAKKI/POHA THICK 1 Kg,5,37,185,  ,0,0,185
10267,42464,Apr,Customer 1,10236,10731,BIRYANI LEAVES/ TEJ PATTA 1KG,1,126.6,120,VAT,5.5,6.6,126.6
10267,42464,Apr,Customer 1,10236,10640,CHILLY POWDER 1KG,2,150,294.12,VAT,2,5.88,300
10267,42464,Apr,Customer 1,10236,ITEM-COORG_HONEY,COORG HONEY BOTTLE,2,280,560,  ,0,0,560
10267,42464,Apr,Customer 1,10236,10021,TAHINA 1PC,1,550,480.35,VAT,14.5,69.65,550
10267,42464,Apr,Customer 1,10236,10030,CRUSH - STRAWBERRY 1PC,2,132,250.24,VAT,5.5,13.76,264
10267,42464,Apr,Customer 1,10236,11129,BLACK GRAM/BLACK CHANA 1KG,2,64,128,  ,0,0,128
10267,42464,Apr,Customer 1,10236,ITEM-RAJMAWHITE1KG,RAJMA - WHITE 1KG,2,76,152,  ,0,0,152
10267,42464,Apr,Customer 1,10236,ITEM-TOORDAL25KG,TOOR DAL 2 5KG,1,616,616,  ,0,0,616
10267,42464,Apr,Customer 1,10236,ITEM-MASOORDAL_5KG,MASOOR DAL 5KG,1,352,352,  ,0,0,352
10267,42464,Apr,Customer 1,10236,10016,OREGANO 500GM,1,201,190.52,VAT,5.5,10.48,201
10267,42464,Apr,Customer 1,10236,10019,THYME 500GM,1,130,123.22,VAT,5.5,6.78,130
10267,42464,Apr,Customer 1,10236,10018,ROSEMARY 500GM,1,130,123.22,VAT,5.5,6.78,130
10267,42464,Apr,Customer 1,10236,11082,SALT - TATA 1KG,10,17,170,  ,0,0,170
10267,42464,Apr,Customer 1,10236,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,10,40,379.15,VAT,5.5,20.85,400
10267,42464,Apr,Customer 1,10236,ITEM-MAIDAP5KG,MAIDA QUALITY4 5KG,5,120,600,VAT,0,0,600
10267,42464,Apr,Customer 1,10236,ITEM-STEAM_RICE_4_25KG,STEAM RICE QUALITY6 25KG,2,825,1650,  ,0,0,1650
10267,42464,Apr,Customer 1,10236,10469,BASMATI RICE QUALITY1 5KG,1,415,415,  ,0,0,415
10267,42464,Apr,Customer 1,10236,10466,BASMATI RICE QUALITY1 25KG,1,2050,2050,  ,0,0,2050
10267,42464,Apr,Customer 1,10236,10090,SUNPOWER 1LTR BOX,6,660,3753.55,VAT,5.5,206.45,3960
10267,42464,Apr,Customer 1,10236,11133,JEERA POWDER 1KG,1,242,229.38,VAT,5.5,12.62,242
10267,42464,Apr,Customer 1,10236,ITEM-COCONUTMILKPOWDER,COCONUT MILK POWDER 1KG,4,756,2866.35,VAT,5.5,157.65,3024
10267,42464,Apr,Customer 1,10236,ITEM-CM_BLACKPEPPER,BLACK PEPPER QUALITY2 1KG,1,810,767.77,VAT,5.5,42.23,810
10267,42464,Apr,Customer 1,10236,ITEM-CINNAMON_500GM,CINNAMON 500GM,1,115,109,VAT,5.5,6,115
10267,42464,Apr,Customer 1,10236,ITEM-ANANASFLOWER250GM,ANANAS FLOWER 250GM,2,63,119.43,VAT,5.5,6.57,126
10267,42464,Apr,Customer 1,10236,10024,CHOCO CHIPS 1PC,1,275,260.66,VAT,5.5,14.34,275
10267,42464,Apr,Customer 1,10236,10056,CHILLY DRY - KASHMIRI 1KG,3,265,779.41,VAT,2,15.59,795
10267,42464,Apr,Customer 1,10236,10651,CHILLY DRY - BYADAGI 1KG,3,230,676.47,VAT,2,13.53,690
10267,42464,Apr,Customer 1,10236,11015,MAYONNAISE 1PC,6,143,749.34,VAT,14.5,108.66,858
11173,42623,Sep,Customer 3,11161,10764,JEERA 1KG,2,204,386.73,VAT,5.5,21.27,408
10261,42460,Mar,Customer 1,10229,10090,SUNPOWER 1LTR BOX,1,655,620.85,VAT,5.5,34.15,655
11173,42623,Sep,Customer 3,11161,11216,TOMATO SAUCE 1KG,8,41,310.9,VAT,5.5,17.1,328
11173,42623,Sep,Customer 3,11161,10401,SALT 1 KG,25,11,275,  ,0,0,275
10708,42524,Jun,Customer 3,10706,11087,GOLD WINNER OIL 15LTR,1,1150,1090.05,VAT,5.5,59.95,1150
10267,42464,Apr,Customer 1,10236,11008,WHITE TIL/SESAME SEEDS 1KG,1,126,126,  ,0,0,126
10267,42464,Apr,Customer 1,10236,11175,TOMATO SAUCE 1PC,10,132,1320,  ,0,0,1320
10267,42464,Apr,Customer 1,10236,10025,CHOCOLATE BAR LIGHT 1PC,2,241.5,421.83,VAT,14.5,61.17,483
10313,42469,Apr,Customer 3,10311,10618,RAW RICE QUALITY2 25KG,8,862.5,6900,  ,0,0,6900
10313,42469,Apr,Customer 3,10311,ITEM-NOODLES,NOODLES 1PKT,20,38,720.38,VAT,5.5,39.62,760
10313,42469,Apr,Customer 3,10311,ITEM-RAJMAWHITE1KG,RAJMA - WHITE 1KG,20,76,1520,  ,0,0,1520
10313,42469,Apr,Customer 3,10311,ITEM-COLOUR_RED,FOOD COLOUR - RED 1PC,20,47,891,VAT,5.5,49,940
10313,42469,Apr,Customer 3,10311,11175,TOMATO SAUCE 1PC,15,40,568.72,VAT,5.5,31.28,600
10313,42469,Apr,Customer 3,10311,ITEM-BLACKURADWHOLE5KG,BLACK URAD WHOLE 5KG,4,770,3080,  ,0,0,3080
10313,42469,Apr,Customer 3,10311,ITEM-GREENMOONGQUALITY15KG,GREEN MOONG QUALITY1 5KG,4,528,2112,  ,0,0,2112
10313,42469,Apr,Customer 3,10311,ITEM-SUGAR25KG,SUGAR 25KG,1,1037.5,1037.5,  ,0,0,1037.5
10313,42469,Apr,Customer 3,10311,11213,SUNPOWER 15KG TIN,10,1065,10094.79,VAT,5.5,555.21,10650
10313,42469,Apr,Customer 3,10311,11193,ATTA QUALITY4 50KG,1,1075,1075,VAT,0,0,1075
10313,42469,Apr,Customer 3,10311,10141,PANEER1KG,15,221.55,3323.25,VAT,0,0,3323.25
10710,42524,Jun,Customer 1,10708,ITEM-COCONUTMILKPOWDER,COCONUT MILK POWDER 1KG,4,755.7,2865.21,VAT,5.5,157.59,3022.8
11173,42623,Sep,Customer 3,11161,11132,GRAM FLOUR 1KG,10,80,758.29,VAT,5.5,41.71,800
10710,42524,Jun,Customer 1,10708,11016,NESTLE - MILK MAID 400GM,6,115,602.62,VAT,14.5,87.38,690
10710,42524,Jun,Customer 1,10708,ITEM-ITEM-FRESHLY GRINDED,FRESHLY GRINDED CHILLY (Chilli) POWDER 1 KG,5,221,1047.39,VAT,5.5,57.61,1105
10710,42524,Jun,Customer 1,10708,ITEM-ITEM-FRESHLY GRINDED 2,FRESHLY GRINDED CORINDER POWDER 1 KG,3,210,597.16,VAT,5.5,32.84,630
10710,42524,Jun,Customer 1,10708,ITEM-ITEM-FRESHLY GRINDED 1,FRESHLY GRINDED TURMERIC POWDER 1 KG,2,210,398.1,VAT,5.5,21.9,420
10710,42524,Jun,Customer 1,10708,10764,JEERA 1KG,3,182.52,519.01,VAT,5.5,28.55,547.56
10710,42524,Jun,Customer 1,10708,ITEM-CM_BLACKPEPPER_AATAM,BLACK PEPPER QUALITY1 1KG,2,897.81,1702.01,VAT,5.5,93.61,1795.62
10710,42524,Jun,Customer 1,10708,10651,CHILLY DRY (Chilli)  - BYADAGI 1KG,5,230,1127.45,VAT,2,22.55,1150
10710,42524,Jun,Customer 1,10708,11214,SUGAR 1KG,20,39,780,  ,0,0,780
10340,42472,Apr,Customer 3,10348,10642,TURMERIC / HALDI POWDER 1KG,5,174,824.64,VAT,5.5,45.36,870
10340,42472,Apr,Customer 3,10348,ITEM-GRAMFLOUR5KG,GRAM FLOUR / BESAN 5KG,2,280,530.81,VAT,5.5,29.19,560
10340,42472,Apr,Customer 3,10348,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,5,40,189.57,VAT,5.5,10.43,200
10340,42472,Apr,Customer 3,10348,11121,MAIDA 50KG,1,1230,1230,VAT,0,0,1230
10420,42475,Apr,Customer 3,10418,ITEM-Nutrela_Soya - Chunks,Nutrela Soya - Chunks,6,128,768,  ,0,0,768
10420,42475,Apr,Customer 3,10418,ITEM-NOODLES,NOODLES 1PKT,20,38,720.38,VAT,5.5,39.62,760
10420,42475,Apr,Customer 3,10418,10516,DRY GRAPES INDIAN/KISMIS NATTAL1 1KG,2,299,522.27,VAT,14.5,75.73,598
10420,42475,Apr,Customer 3,10418,11133,JEERA POWDER 1KG,2,200.45,380,VAT,5.5,20.9,400.9
10420,42475,Apr,Customer 3,10418,10141,PANEER1KG,6,221.55,1329.3,VAT,0,0,1329.3
10420,42475,Apr,Customer 3,10418,11130,GREEN PEAS 1KG,5,37,185,  ,0,0,185
10420,42475,Apr,Customer 3,10418,ITEM-SALT_25KG,SALT 25KG,1,269.5,269.5,  ,0,0,269.5
10444,42479,Apr,Customer 3,10442,11213,SUNPOWER 15KG TIN,6,1065,6056.87,VAT,5.5,333.13,6390
10444,42479,Apr,Customer 3,10442,10080,ROSE WATER - FOOD 1PC,6,70,366.81,VAT,14.5,53.19,420
10444,42479,Apr,Customer 3,10442,10042,KEORA WATER BOTTLE 1PC,6,48,272.99,VAT,5.5,15.01,288
10444,42479,Apr,Customer 3,10442,ITEM-STEAM_RICE_1KG,STEAM RICE 1KG,200,34.5,6900,  ,0,0,6900
10710,42524,Jun,Customer 1,10708,ITEM-RAJMAWHITE1KG,RAJMA - WHITE 1KG,5,83.6,418,  ,0,0,418
10710,42524,Jun,Customer 1,10708,ITEM-MOONGDAL1KG,MOONG DAL 1KG,5,103,515,  ,0,0,515
10575,42499,May,Customer 2,10573,ITEM-CM_MAGAJ_SEEDS,MAGAJ SEEDS 1KG,25,195.5,4632.7,VAT,5.5,254.8,4887.5
10575,42499,May,Customer 2,10573,10764,JEERA 1KG,4,182.52,692.02,VAT,5.5,38.06,730.08
10575,42499,May,Customer 2,10573,11157,ELAICHI/CARDAMOM - GREEN QUALITY2  250GM,4,230,872.04,VAT,5.5,47.96,920
10575,42499,May,Customer 2,10573,10514,CASHEW BABY QUALITY2 1KG,8,416,3154.5,VAT,5.5,173.5,3328
10411,42474,Apr,Customer 1,10409,ITEM-MAIDAP5KG,MAIDA QUALITY4 5KG,5,120,600,VAT,0,0,600
10411,42474,Apr,Customer 1,10409,ITEM-CM_DALDA_1L,DALDA EATA 1LTR,5,90,426.54,VAT,5.5,23.46,450
10411,42474,Apr,Customer 1,10409,ITEM-BAKING_POWDER_1KG,BAKING POWDER  1KG,1,73,63.76,VAT,14.5,9.24,73
10411,42474,Apr,Customer 1,10409,10023,RICE STICKS 5MM 1PKT,20,160,3033.18,VAT,5.5,166.82,3200
10431,42477,Apr,Customer 1,10040,10090,SUNPOWER 1LTR BOX,2,650,1232.23,VAT,5.5,67.77,1300
10710,42524,Jun,Customer 1,10708,11175,TOMATO SAUCE 1PC,30,135,3838.86,VAT,5.5,211.14,4050
10710,42524,Jun,Customer 1,10708,10023,RICE STICKS 5MM 1PKT,20,160,3033.18,VAT,5.5,166.82,3200
10710,42524,Jun,Customer 1,10708,10070,SAUCE - RED CHILLY (Chilli0 1PC,6,35,199.05,VAT,5.5,10.95,210
10710,42524,Jun,Customer 1,10708,10421,CHOCOLATE POWDER 1 KG,1,692.73,656.62,VAT,5.5,36.11,692.73
10710,42524,Jun,Customer 1,10708,10423,MUSTARD PASTE 1 BOTTLE,4,140,530.81,VAT,5.5,29.19,560
10710,42524,Jun,Customer 1,10708,10420,BASIL DRY 100 GM,5,81.24,385.02,VAT,5.5,21.18,406.2
10710,42524,Jun,Customer 1,10708,10422,LITCHI CRUSH 1 BOTTLE,2,130,246.45,VAT,5.5,13.55,260
10690,42516,May,Customer 3,10688,10141,PANEER1KG,20,221.55,4431,VAT,0,0,4431
10690,42516,May,Customer 3,10688,11130,GREEN PEAS 1KG,10,118,1180,  ,0,0,1180
10690,42516,May,Customer 3,10688,10261,Sweet Corn 1 KG,10,80.5,805,  ,0,0,805
10710,42524,Jun,Customer 1,10708,10020,AROMATIC MIX 1PC,10,240,2274.88,VAT,5.5,125.12,2400
10457,42481,Apr,Customer 3,10455,10576,AVALAKKI/POHA THICK 40KG,0.5,1265,632.5,  ,0,0,632.5
10457,42481,Apr,Customer 3,10455,11193,ATTA QUALITY4 50KG,1,1096,1096,VAT,0,0,1096
10457,42481,Apr,Customer 3,10455,10561,MAIDA QUALITY1 50KG,1,1242,1242,VAT,0,0,1242
10457,42481,Apr,Customer 3,10455,11175,TOMATO SAUCE 1PC,10,40,379.15,VAT,5.5,20.85,400
10457,42481,Apr,Customer 3,10455,11010,EVEREST -  CHHOLE POWDER 1KG,0.5,545,258.29,VAT,5.5,14.21,272.5
10457,42481,Apr,Customer 3,10455,10212,GRAM MASALA,1,391,391,VAT,5.5,21.51,391
10457,42481,Apr,Customer 3,10455,10210,VERMICELI 1 Kg,10,51.75,517.5,VAT,5.5,28.46,517.5
10457,42481,Apr,Customer 3,10455,ITEM-GRAM_FLOUR_10KG,GRAM FLOUR / BESAN 10KG,2,610,1156.4,VAT,5.5,63.6,1220
10710,42524,Jun,Customer 1,10708,ITEM-TEAPOWDERONE1KG,TEA POWDER (1) 1KG,2,410,777.25,VAT,5.5,42.75,820
10470,42482,Apr,Customer 3,10468,ITEM-NOODLES,NOODLES 1PKT,20,38,720.38,VAT,5.5,39.62,760
10470,42482,Apr,Customer 3,10468,11228,WHITE PEAS 5KG,10,187,1870,  ,0,0,1870
10710,42524,Jun,Customer 1,10708,10281,TERIYAKI MARINADE 1 BOTTLE,4,255.31,968,VAT,5.5,53.24,1021.24
10470,42482,Apr,Customer 3,10468,11081,EVEREST - CORIANDER POWDER 1KG,5,280,1327.01,VAT,5.5,72.99,1400
10470,42482,Apr,Customer 3,10468,ITEM-VINEGARBOTTLE1PC,VINEGAR BOTTLE 1PC,12,14,159.24,VAT,5.5,8.76,168
10470,42482,Apr,Customer 3,10468,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,10,40,379.15,VAT,5.5,20.85,400
10470,42482,Apr,Customer 3,10468,10141,PANEER1KG,15,221.55,3323.25,VAT,0,0,3323.25
10600,42502,May,Customer 3,10598,10559,ATTA QUALITY2 50KG,2,1243,2486,VAT,0,0,2486
10474,42485,Apr,Customer 3,10471,10560,ATTA QUALITY3 50KG,1,1144,1144,VAT,0,0,1144
10474,42485,Apr,Customer 3,10471,ITEM-NOODLES,NOODLES 1PKT,20,38,720.38,VAT,5.5,39.62,760
10474,42485,Apr,Customer 3,10471,ITEM-STEAM_RICE_1KG,STEAM RICE 1KG,150,34.5,5175,  ,0,0,5175
10474,42485,Apr,Customer 3,10471,11213,SUNPOWER 15KG TIN,6,1065,6056.87,VAT,5.5,333.13,6390
10475,42485,Apr,Customer 1,10472,10058,JASMINE RICE 1KG,10,420,4200,  ,0,0,4200
10475,42485,Apr,Customer 1,10472,ITEM-STEAM_RICE_1KG,STEAM RICE 1KG,25,34.5,862.5,  ,0,0,862.5
10475,42485,Apr,Customer 1,10472,11175,TOMATO SAUCE 1PC,10,132,1251.18,VAT,5.5,68.82,1320
11042,42584,Aug,Customer 3,11030,10466,BASMATI RICE QUALITY1 25KG,1,1950,1950,  ,0,0,1950
11042,42584,Aug,Customer 3,11030,10141,PANEER1KG,10,221.5,2215,VAT,0,0,2215
10600,42502,May,Customer 3,10598,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,10,40.26,381.61,VAT,5.5,20.99,402.6
10600,42502,May,Customer 3,10598,10141,PANEER1KG,15,221.55,3323.25,VAT,0,0,3323.25
10600,42502,May,Customer 3,10598,11130,GREEN PEAS 1KG,10,118,1180,  ,0,0,1180
10600,42502,May,Customer 3,10598,10261,Sweet Corn 1 KG,5,80.5,402.5,  ,0,0,402.5
10600,42502,May,Customer 3,10598,ITEM-NOODLES,NOODLES 1PKT,20,38,720.38,VAT,5.5,39.62,760
10600,42502,May,Customer 3,10598,10740,MUSTARD SMALL 500GM,4,36,136.49,VAT,5.5,7.51,144
10600,42502,May,Customer 3,10598,11128,CHILLY POWDER 1KG,5,196,960.78,VAT,2,19.22,980
10600,42502,May,Customer 3,10598,10641,DHANIYA POWDER 1KG,5,180,853.08,VAT,5.5,46.92,900
10600,42502,May,Customer 3,10598,10651,CHILLY DRY (Chilli)  - BYADAGI 1KG,5,230,1127.45,VAT,2,22.55,1150
10600,42502,May,Customer 3,10598,ITEM-SALT_25KG,SALT 25KG,1,269.5,269.5,  ,0,0,269.5
10600,42502,May,Customer 3,10598,10764,JEERA 1KG,2,182.52,346.01,VAT,5.5,19.03,365.04
10600,42502,May,Customer 3,10598,10576,AVALAKKI/POHA THICK 40KG,0.5,1567.5,783.75,  ,0,0,783.75
10600,42502,May,Customer 3,10598,ITEM-STEAM_RICE_1KG,STEAM RICE 1KG,150,34.5,5175,  ,0,0,5175
10600,42502,May,Customer 3,10598,10791,KABUL CHANNA 2 5KG,2,550,1100,  ,0,0,1100
10600,42502,May,Customer 3,10598,11213,SUNPOWER 15KG TIN,8,1125,8530.81,VAT,5.5,469.19,9000
10821,42548,Jun,Customer 3,10819,11153,SAUNF 500GM,8,86,652.13,VAT,5.5,35.87,688
10475,42485,Apr,Customer 1,10472,10466,BASMATI RICE QUALITY1 25KG,1,1600,1600,  ,0,0,1600
10477,42485,Apr,Customer 3,10474,10479,STEAM RICE QUALITY1 25KG,1,1525,1525,  ,0,0,1525
11042,42584,Aug,Customer 3,11030,11130,GREEN PEAS 1KG,5,118,590,  ,0,0,590
10475,42485,Apr,Customer 1,10472,11015,MAYONNAISE 1PC,6,118,618.34,VAT,14.5,89.66,708
10480,42485,Apr,Customer 1,10478,10627,SUNPURE OIL 15LTR,1,1220,1152.9,VAT,5.5,67.1,1220
10480,42485,Apr,Customer 1,10478,ITEM-MAIDA5KG,MAIDA 5KG,5,123,615,VAT,0,0,615
10772,42537,Jun,Customer 3,10770,11100,MAIDA (3) 50KG,1,1353,1353,VAT,0,0,1353
10772,42537,Jun,Customer 3,10770,10103,SACHET - TOMATO 1PC,200,0.96,181.99,VAT,5.5,10.01,192
10502,42489,Apr,Customer 1,10500,ITEM-COORG_HONEY,HONEY BOTTLE 1KG,1,280,280,  ,0,0,280
10502,42489,Apr,Customer 1,10500,ITEM-COCONUTMILKPOWDER,COCONUT MILK POWDER 1KG,1,690,654.03,VAT,5.5,35.97,690
10502,42489,Apr,Customer 1,10500,ITEM-CORN_FLOUR_1KG_PKT,CORN FLOUR 1KG PKT,10,40,379.15,VAT,5.5,20.85,400
10516,42489,Apr,Customer 3,10511,10861,BLACK PEPPER POWDER 1KG,3,169.28,481.36,VAT,5.5,26.48,507.84
10521,42492,May,Customer 3,10516,11171,MUSTARD OIL 1LTR,5,129,611.37,VAT,5.5,33.63,645
10521,42492,May,Customer 3,10516,ITEM-SALT_25KG,SALT 25KG,1,267.25,267.25,  ,0,0,267.25
10521,42492,May,Customer 3,10516,10561,MAIDA QUALITY1 50KG,1,1242,1242,VAT,0,0,1242
10521,42492,May,Customer 3,10516,10560,ATTA QUALITY3 50KG,1,1144,1144,VAT,0,0,1144
10521,42492,May,Customer 3,10516,11213,SUNPOWER 15KG TIN,10,1115,10568.72,VAT,5.5,581.28,11150
10521,42492,May,Customer 3,10516,ITEM-GRAM_FLOUR_10KG,GRAM FLOUR / BESAN 10KG,2,610,1156.4,VAT,5.5,63.6,1220
10521,42492,May,Customer 3,10516,ITEM-TOORDAL210KG,TOOR DAL QUALITY2 10KG,1,1280,1280,  ,0,0,1280
10521,42492,May,Customer 3,10516,10861,BLACK PEPPER POWDER 1KG,1,169.28,160.45,VAT,5.5,8.83,169.28
10521,42492,May,Customer 3,10516,11114,TOMATO SAUCE 1KG,18,40,682.46,VAT,5.5,37.54,720
10521,42492,May,Customer 3,10516,10651,CHILLY DRY - BYADAGI 1KG,10,230,2254.9,VAT,2,45.1,2300
